python : import time: self [us] | cumulative | imported package
No linha:1 caractere:1
+ python -X importtime -c "import src.besx.entrypoints.dashboard.stream ...
+ ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (import time: se...mported package:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
import time:      1228 |       5564 |                 scipy.stats.contingency
import time:     11081 |      21383 |               scipy.stats._morestats
import time:      2107 |       2107 |               scipy.stats._multicomp
import time:      1141 |       1141 |               scipy.stats._binned_statistic
import time:      1553 |       1553 |                 scipy.stats._mvn
import time:       976 |       2528 |               scipy.stats._kde
import time:       684 |        684 |                 scipy.stats._mstats_extras
import time:       910 |       1594 |               scipy.stats.mstats
import time:      1129 |       1129 |                 scipy.stats._covariance
import time:      1110 |       1110 |                   scipy.stats._rcont.rcont
import time:       583 |       1693 |                 scipy.stats._rcont
import time:       754 |        754 |                 scipy.stats._qmvnt
import time:      5070 |       8645 |               scipy.stats._multivariate
import time:      1459 |       1459 |               scipy.stats._page_trend_test
import time:      2154 |       2154 |               scipy.stats._mannwhitneyu
import time:       642 |        642 |               scipy.stats._bws_test
import time:      6261 |       6261 |               scipy.stats._sensitivity_analysis
import time:      2217 |       2217 |               scipy.stats._survival
import time:      9541 |       9541 |               scipy.stats._new_distributions
import time:      1751 |       1751 |               scipy.stats._mgc
import time:      1419 |       1419 |               scipy.stats._correlation
import time:       510 |        510 |               scipy.stats.biasedurn
import time:       430 |        430 |               scipy.stats.kde
import time:       412 |        412 |               scipy.stats.morestats
import time:       490 |        490 |               scipy.stats.mstats_basic
import time:       428 |        428 |               scipy.stats.mstats_extras
import time:       622 |        622 |               scipy.stats.mvn
import time:       601 |        601 |               scipy.stats.stats
import time:      1566 |     346214 |             scipy.stats
import time:      1203 |       1203 |             scipy.signal._peak_finding_utils
import time:       837 |     348963 |           scipy.signal._peak_finding
import time:       696 |        696 |           scipy.signal._czt
import time:       526 |        526 |           scipy.signal.bsplines
import time:       526 |        526 |           scipy.signal.filter_design
import time:       517 |        517 |           scipy.signal.fir_filter_design
import time:       512 |        512 |           scipy.signal.lti_conversion
import time:       440 |        440 |           scipy.signal.ltisys
import time:       450 |        450 |           scipy.signal.spectral
import time:       400 |        400 |           scipy.signal.signaltools
import time:       378 |        378 |           scipy.signal.waveforms
import time:       359 |        359 |           scipy.signal.wavelets
import time:       351 |        351 |           scipy.signal.spline
import time:      1213 |     623161 |         scipy.signal
import time:      1047 |     903640 |       besx.infrastructure.loaders.data_handler
import time:       587 |        587 |         besx.infrastructure.plecs
import time:       668 |        668 |           xmlrpc
import time:      1409 |       1409 |             http
import time:      1765 |       3173 |           http.client
import time:      2290 |       6131 |         xmlrpc.client
import time:       621 |        621 |             numba._version
import time:       582 |        582 |               numba.misc
import time:       967 |       1548 |             numba.misc.init_utils
import time:       576 |        576 |             numba.core
import time:       750 |        750 |                 yaml.error
import time:       684 |        684 |                 yaml.tokens
import time:       674 |        674 |                 yaml.events
import time:       518 |        518 |                 yaml.nodes
import time:      7534 |       7534 |                   yaml.reader
import time:      1220 |       1220 |                   yaml.scanner
import time:      1187 |       1187 |                   yaml.parser
import time:       852 |        852 |                   yaml.composer
import time:      2500 |       2500 |                   yaml.constructor
import time:      3991 |       3991 |                   yaml.resolver
import time:      1178 |      18459 |                 yaml.loader
import time:      1014 |       1014 |                   yaml.emitter
import time:       685 |        685 |                   yaml.serializer
import time:       816 |        816 |                   yaml.representer
import time:      1586 |       4101 |                 yaml.dumper
import time:      5873 |       5873 |                   yaml._yaml
import time:       861 |       6734 |                 yaml.cyaml
import time:      1341 |      33257 |               yaml
import time:       690 |        690 |                   llvmlite._version
import time:       885 |       1575 |                 llvmlite
import time:       551 |        551 |                     llvmlite.binding.common
import time:       724 |        724 |                     llvmlite.utils
import time:      2296 |       3571 |                   llvmlite.binding.ffi
import time:      1456 |       1456 |                   importlib.resources._adapters
import time:       781 |        781 |                       importlib.resources._itertools
import time:      1235 |       2016 |                     importlib.resources.readers
import time:       900 |       2916 |                   importlib.readers
import time:      8630 |      16572 |                 llvmlite.binding.dylib
import time:       494 |        494 |                     llvmlite.binding.initfini
import time:      1244 |       1738 |                   llvmlite.binding.targets
import time:       778 |        778 |                   llvmlite.binding.object_file
import time:      1499 |       4015 |                 llvmlite.binding.executionengine
import time:      1118 |       1118 |                 llvmlite.binding.linker
import time:       578 |        578 |                           llvmlite.ir._utils
import time:      1411 |       1989 |                         llvmlite.ir.types
import time:      1916 |       1916 |                         llvmlite.ir.values
import time:       475 |        475 |                           llvmlite.ir.context
import time:       721 |       1196 |                         llvmlite.ir.module
import time:      1619 |       1619 |                           llvmlite.ir.instructions
import time:      1376 |       2995 |                         llvmlite.ir.builder
import time:       858 |        858 |                         llvmlite.ir.transforms
import time:       608 |       9558 |                       llvmlite.ir
import time:      1286 |      10843 |                     llvmlite.binding.typeref
import time:      2221 |      13064 |                   llvmlite.binding.value
import time:       965 |        965 |                   llvmlite.binding.context
import time:      1459 |      15487 |                 llvmlite.binding.module
import time:      1227 |       1227 |                 llvmlite.binding.options
import time:      1880 |       1880 |                 llvmlite.binding.newpassmanagers
import time:      1937 |       1937 |                 llvmlite.binding.passmanagers
import time:      1067 |       1067 |                 llvmlite.binding.transforms
import time:       579 |        579 |                 llvmlite.binding.analysis
import time:       946 |        946 |                 llvmlite.binding.orcjit
import time:       819 |      47219 |               llvmlite.binding
import time:      1300 |      81776 |             numba.core.config
import time:      1912 |       1912 |               numba.core.utils
import time:      1915 |       1915 |               numba.core.types.abstract
import time:      1547 |       1547 |                   numba.core.errors
import time:       678 |       2225 |                 numba.core.types.common
import time:      1791 |       1791 |                     numba.core.typeconv.castgraph
import time:      1179 |       2970 |                   numba.core.typeconv
import time:       793 |        793 |                     numba.core.consts
import time:      2583 |       3376 |                   numba.core.ir
import time:      1998 |       8343 |                 numba.core.types.misc
import time:      2463 |      13030 |               numba.core.types.containers
import time:      2340 |       2340 |               numba.core.types.functions
import time:       905 |        905 |               numba.core.types.iterators
import time:      1253 |       1253 |               numba.core.types.npytypes
import time:       466 |        466 |                 numba.np
import time:       875 |        875 |                 numba.np.npdatetime_helpers
import time:      2418 |       3759 |               numba.core.types.scalars
import time:      1067 |       1067 |               numba.core.types.function_type
import time:      1347 |      27524 |             numba.core.types
import time:      1499 |       1499 |                         numba.core.typeconv._typeconv
import time:       573 |       2071 |                       numba.core.typeconv.typeconv
import time:      8052 |      10123 |                     numba.core.typeconv.rules
import time:      1973 |       1973 |                       numba.core.targetconfig
import time:       958 |        958 |                       numba.core.cpu_options
import time:      2083 |       5012 |                     numba.core.typing.templates
import time:       656 |        656 |                                 numba.core.datamodel.manager
import time:       648 |        648 |                                 numba.core.datamodel.packer
import time:       480 |        480 |                                 numba.core.datamodel.registry
import time:      2872 |       2872 |                                 numba.core.datamodel.models
import time:       552 |       5207 |                               numba.core.datamodel
import time:        42 |       5248 |                             numba.core.datamodel.models
import time:       850 |       6098 |                           numba.core.debuginfo
import time:      1253 |       7350 |                         numba.core.cgutils
import time:      1793 |       9143 |                       numba.np.numpy_support
import time:      1290 |      10433 |                     numba.core.typing.typeof
import time:      1185 |      26752 |                   numba.core.typing.context
import time:       529 |      27280 |                 numba.core.typing
import time:        61 |      27341 |               numba.core.typing.typeof
import time:      1018 |       1018 |               numba.core.typing.asnumbatype
import time:       644 |      29002 |             numba.misc.special
import time:       529 |        529 |                 numba.stencils
import time:      1138 |       1138 |                     numba.core.imputils
import time:      1885 |       1885 |                       numba._helperlib
import time:      1280 |       1280 |                           numba.core.itanium_mangler
import time:       778 |       2057 |                         numba.core.funcdesc
import time:       979 |        979 |                         numba.core.generators
import time:       628 |        628 |                         numba.core.removerefctpass
import time:      1292 |       1292 |                           numba._dynfunc
import time:       606 |       1898 |                         numba.core.environment
import time:      1504 |       1504 |                           numba.core.controlflow
import time:      1470 |       2974 |                         numba.core.analysis
import time:       885 |        885 |                         numba.misc.firstlinefinder
import time:       404 |        404 |                           coverage
import time:      1058 |       1461 |                         numba.misc.coverage_support
import time:      1652 |      12531 |                       numba.core.lowering
import time:      1128 |       1128 |                           numba.cloudpickle.cloudpickle
import time:       754 |       1881 |                         numba.cloudpickle
import time:      1019 |       2899 |                       numba.core.serialize
import time:      2998 |      20311 |                     numba.core.pythonapi
import time:      1134 |      22583 |                   numba.core.extending
import time:      1061 |       1061 |                     numba.core.transforms
import time:       943 |       2004 |                   numba.core.postproc
import time:       836 |        836 |                     numba.core.rewrites.registry
import time:       724 |        724 |                     numba.core.rewrites.static_getitem
import time:       575 |        575 |                     numba.core.rewrites.static_raise
import time:       440 |        440 |                     numba.core.rewrites.static_binop
import time:       501 |        501 |                     numba.core.rewrites.ir_print
import time:       698 |       3772 |                   numba.core.rewrites
import time:      1626 |      29984 |                 numba.core.ir_utils
import time:       440 |        440 |                   numba.core.descriptors
import time:      1938 |       1938 |                       numba._devicearray
import time:      2212 |       4149 |                     numba._dispatcher
import time:       782 |        782 |                       numba.core.tracing
import time:      2116 |       2116 |                         numba.core.byteflow
import time:       824 |        824 |                         numba.core.unsafe
import time:      1021 |       1021 |                         numba.core.unsafe.eh
import time:       594 |        594 |                             numba.cpython
import time:       648 |       1242 |                           numba.cpython.unsafe
import time:       861 |       2102 |                         numba.cpython.unsafe.tuple
import time:      2155 |       8217 |                       numba.core.interpreter
import time:      1254 |       1254 |                       numba.core.bytecode
import time:      1479 |       1479 |                           numba.core.event
import time:       883 |        883 |                           numba.core.compiler_lock
import time:      2834 |       2834 |                                       numba.core.typeinfer
import time:      1316 |       1316 |                                       numba.stencils.stencilparfor
import time:      6938 |       6938 |                                       numba.core.typing.npydecl
import time:      1903 |       1903 |                                       numba.parfors.array_analysis
import time:      7290 |      20279 |                                     numba.parfors.parfor
import time:      1433 |       1433 |                                     numba.core.sigutils
import time:      1490 |       1490 |                                     numba.parfors.parfor_lowering_utils
import time:      3299 |      26500 |                                   numba.parfors.parfor_lowering
import time:       609 |      27108 |                                 numba.parfors
import time:        43 |      27151 |                               numba.parfors.parfor
import time:      8364 |      35514 |                             numba.core.typing.builtins
import time:       987 |        987 |                             numba.extending
import time:      3917 |      40418 |                           numba.cpython.builtins
import time:      6695 |      49473 |                         numba.core.base
import time:      1603 |      51076 |                       numba.core.callconv
import time:      1359 |       1359 |                         numba.core.callwrapper
import time:       539 |        539 |                           numba.core.llvm_bindings
import time:       547 |        547 |                                 numba.core.runtime.nrtdynmod
import time:      1674 |       1674 |                                 numba.core.runtime._nrt_python
import time:      1397 |       3617 |                               numba.core.runtime.nrt
import time:       652 |       4268 |                             numba.core.runtime
import time:      2154 |       6421 |                           numba.core.runtime.nrtopt
import time:       787 |        787 |                           numba.misc.inspection
import time:      1678 |       1678 |                           numba.misc.llvm_pass_timings
import time:      2131 |      11554 |                         numba.core.codegen
import time:      1075 |       1075 |                           numba.core.intrinsics
import time:      1000 |       2075 |                         numba.core.externals
import time:       821 |        821 |                         numba.core.fastmathpass
import time:      1178 |       1178 |                         numba.core.options
import time:      1156 |       1156 |                         numba.core.entrypoints
import time:       821 |        821 |                         numba.np.ufunc_db
import time:      2133 |      21095 |                       numba.core.cpu
import time:      1397 |       1397 |                       numba.core.compiler_machinery
import time:       856 |        856 |                         numba.core.ssa
import time:      1940 |       2795 |                       numba.core.untyped_passes
import time:      1052 |       1052 |                         numba.core.annotations
import time:      1428 |       1428 |                         numba.core.annotations.type_annotations
import time:      2657 |       5137 |                       numba.core.typed_passes
import time:      1750 |       1750 |                         numba.core.pylowering
import time:      1133 |       2883 |                       numba.core.object_mode_passes
import time:      2414 |      97045 |                     numba.core.compiler
import time:      1390 |       1390 |                                 _win32sysloader
import time:      1703 |       1703 |                                 pywin32_system32
import time:      2857 |       5949 |                               pywintypes
import time:      8914 |      14863 |                             pythoncom
import time:      1884 |       1884 |                             win32api
import time:       441 |        441 |                             win32com.gen_py
import time:      1359 |      18545 |                           win32com
import time:       718 |      19263 |                         win32com.shell
import time:      1240 |      20503 |                       numba.misc.appdirs
import time:      2189 |      22691 |                     numba.core.caching
import time:      1727 |     125612 |                   numba.core.dispatcher
import time:       618 |     126669 |                 numba.core.registry
import time:      1511 |     158692 |               numba.stencils.stencil
import time:       706 |     159397 |             numba.core.decorators
import time:      1668 |       1668 |                 numba.np.ufunc._internal
import time:      1313 |       1313 |                   numba.np.ufunc.wrappers
import time:       768 |        768 |                     numba.core.target_extension
import time:       592 |        592 |                     numba.np.ufunc.sigparse
import time:      1008 |       2367 |                   numba.np.ufunc.ufuncbuilder
import time:      1476 |       5155 |                 numba.np.ufunc.parallel
import time:      1468 |       1468 |                   numba.np.ufunc.ufunc_base
import time:      1634 |       3101 |                 numba.np.ufunc.dufunc
import time:       976 |        976 |                 numba.np.ufunc.gufunc
import time:       942 |      11840 |               numba.np.ufunc.decorators
import time:       852 |        852 |               numba.np.ufunc.array_exprs
import time:       740 |      13432 |             numba.np.ufunc
import time:       523 |        523 |                 numba.experimental.jitclass.decorators
import time:      1758 |       1758 |                   numba.experimental.jitclass._box
import time:       671 |       2428 |                 numba.experimental.jitclass.boxing
import time:      5659 |       5659 |                 numba.experimental.jitclass.overloads
import time:       704 |       9313 |               numba.experimental.jitclass
import time:       510 |       9822 |             numba.experimental
import time:      1334 |       1334 |             numba.core.withcontexts
import time:       784 |        784 |             numba.typed
import time:      4237 |     330049 |           numba
import time:      4227 |     334275 |         besx.domain.models.battery_simulator
import time:       987 |     341978 |       besx.infrastructure.plecs.plecs_connector
import time:      1753 |       1753 |       besx.domain.models.degradation_engine
import time:       780 |        780 |               IPython.core
import time:       681 |       1461 |             IPython.core.getipython
import time:       462 |        462 |             IPython.core.release
import time:       717 |        717 |                         traitlets.utils
import time:      1318 |       2034 |                       traitlets.utils.bunch
import time:      1424 |       1424 |                       traitlets.utils.descriptions
import time:       756 |        756 |                       traitlets.utils.getargspec
import time:       610 |        610 |                       traitlets.utils.importstring
import time:       716 |        716 |                       traitlets.utils.sentinel
import time:       559 |        559 |                       traitlets.utils.warnings
import time:      4602 |      10699 |                     traitlets.traitlets
import time:       932 |        932 |                     traitlets._version
import time:       685 |        685 |                     traitlets.utils.decorators
import time:       850 |      13165 |                   traitlets
import time:      1250 |       1250 |                       logging.handlers
import time:      1152 |       1152 |                       socketserver
import time:      1774 |       4174 |                     logging.config
import time:       640 |        640 |                       traitlets.utils.text
import time:      3182 |       3182 |                       traitlets.config.loader
import time:      1429 |       5250 |                     traitlets.config.configurable
import time:       771 |        771 |                     traitlets.utils.nested_update
import time:      1840 |      12034 |                   traitlets.config.application
import time:       597 |      25796 |                 traitlets.config
import time:        30 |      25825 |               traitlets.config.application
import time:      1139 |       1139 |                         executing.executing
import time:       479 |        479 |                         executing.version
import time:       874 |       2490 |                       executing
import time:       773 |        773 |                           asttokens.line_numbers
import time:      1422 |       1422 |                                           astroid.typing
import time:      1041 |       2463 |                                         astroid.exceptions
import time:       796 |       3258 |                                       astroid.util
import time:       794 |        794 |                                       astroid.context
import time:      1119 |       5171 |                                     astroid.decorators
import time:       729 |        729 |                                         astroid.const
import time:       486 |        486 |                                         astroid.interpreter
import time:       933 |        933 |                                             astroid.interpreter._import
import time:       496 |        496 |                                                 astroid.interpreter._import.util
import time:      1110 |       1606 |                                               astroid.modutils
import time:      2207 |       3813 |                                             astroid.interpreter._import.spec
import time:      1090 |       1090 |                                             astroid.transforms
import time:       896 |       6731 |                                           astroid.manager
import time:      1619 |       8349 |                                         astroid.interpreter.objectmodel
import time:      1033 |      10596 |                                       astroid.bases
import time:       907 |      11503 |                                     astroid.protocols
import time:       601 |        601 |                                     astroid.interpreter.dunder_lookup
import time:       916 |        916 |                                         astroid.nodes.as_string
import time:       795 |        795 |                                         astroid.nodes.const
import time:       962 |        962 |                                         astroid.nodes.utils
import time:       969 |       3640 |                                       astroid.nodes.node_ng
import time:      1050 |       4690 |                                     astroid.nodes._base_nodes
import time:      8567 |      30530 |                                   astroid.nodes.node_classes
import time:       542 |        542 |                                       astroid.filter_statements
import time:      2155 |       2155 |                                       astroid.nodes.scoped_nodes.utils
import time:       975 |       3671 |                                     astroid.nodes.scoped_nodes.mixin
import time:      3043 |       3043 |                                     astroid.nodes.scoped_nodes.scoped_nodes
import time:       796 |       7508 |                                   astroid.nodes.scoped_nodes
import time:      1287 |      39324 |                                 astroid.nodes
import time:      1153 |       1153 |                                 astroid.raw_building
import time:       641 |        641 |                                 astroid.__pkginfo__
import time:       769 |        769 |                                   astroid.brain
import time:       944 |       1712 |                                 astroid.brain.helpers
import time:      1258 |       1258 |                                     astroid._ast
import time:      1523 |       2781 |                                   astroid.rebuilder
import time:      1152 |       3933 |                                 astroid.builder
import time:       822 |        822 |                                 astroid.inference_tip
import time:      1401 |       1401 |                                 astroid.objects
import time:      1176 |       1176 |                                     astroid.arguments
import time:      1048 |       2224 |                                   astroid.brain.brain_argparse
import time:       785 |        785 |                                   astroid.brain.brain_attrs
import time:       580 |        580 |                                   astroid.brain.brain_boto3
import time:       706 |        706 |                                     astroid.helpers
import time:      1301 |       2006 |                                   astroid.brain.brain_builtin_inference
import time:       703 |        703 |                                   astroid.brain.brain_collections
import time:       603 |        603 |                                   astroid.brain.brain_crypt
import time:       905 |        905 |                                   astroid.brain.brain_ctypes
import time:       839 |        839 |                                   astroid.brain.brain_curses
import time:      1209 |       1209 |                                   astroid.brain.brain_dataclasses
import time:       780 |        780 |                                   astroid.brain.brain_datetime
import time:       667 |        667 |                                   astroid.brain.brain_dateutil
import time:       893 |        893 |                                   astroid.brain.brain_functools
import time:       734 |        734 |                                   astroid.brain.brain_gi
import time:       550 |        550 |                                   astroid.brain.brain_hashlib
import time:       503 |        503 |                                   astroid.brain.brain_http
import time:       512 |        512 |                                   astroid.brain.brain_hypothesis
import time:       825 |        825 |                                   astroid.brain.brain_io
import time:       869 |        869 |                                   astroid.brain.brain_mechanize
import time:      1247 |       1247 |                                   astroid.brain.brain_multiprocessing
import time:      1592 |       1592 |                                   astroid.brain.brain_namedtuple_enum
import time:      1248 |       1248 |                                   astroid.brain.brain_nose
import time:       710 |        710 |                                   astroid.brain.brain_numpy_core_einsumfunc
import time:      1098 |       1098 |                                   astroid.brain.brain_numpy_core_fromnumeric
import time:       543 |        543 |                                     astroid.brain.brain_numpy_utils
import time:       701 |       1244 |                                   astroid.brain.brain_numpy_core_function_base
import time:       670 |        670 |                                   astroid.brain.brain_numpy_core_multiarray
import time:       564 |        564 |                                   astroid.brain.brain_numpy_core_numeric
import time:       526 |        526 |                                   astroid.brain.brain_numpy_core_numerictypes
import time:       470 |        470 |                                   astroid.brain.brain_numpy_core_umath
import time:       477 |        477 |                                   astroid.brain.brain_numpy_ma
import time:       480 |        480 |                                   astroid.brain.brain_numpy_ndarray
import time:       448 |        448 |                                   astroid.brain.brain_numpy_random_mtrand
import time:       507 |        507 |                                   astroid.brain.brain_pathlib
import time:       539 |        539 |                                   astroid.brain.brain_pkg_resources
import time:       522 |        522 |                                   astroid.brain.brain_pytest
import time:       716 |        716 |                                   astroid.brain.brain_qt
import time:      1125 |       1125 |                                   astroid.brain.brain_random
import time:       747 |        747 |                                   astroid.brain.brain_re
import time:       724 |        724 |                                   astroid.brain.brain_regex
import time:       839 |        839 |                                   astroid.brain.brain_responses
import time:       677 |        677 |                                   astroid.brain.brain_scipy_signal
import time:       591 |        591 |                                   astroid.brain.brain_signal
import time:       619 |        619 |                                   astroid.brain.brain_six
import time:       500 |        500 |                                   astroid.brain.brain_sqlalchemy
import time:       456 |        456 |                                   astroid.brain.brain_ssl
import time:       570 |        570 |                                   astroid.brain.brain_subprocess
import time:       423 |        423 |                                   astroid.brain.brain_threading
import time:       448 |        448 |                                   astroid.brain.brain_type
import time:       614 |        614 |                                   astroid.brain.brain_typing
import time:       470 |        470 |                                   astroid.brain.brain_unittest
import time:       427 |        427 |                                   astroid.brain.brain_uuid
import time:      4179 |      42632 |                                 astroid.astroid_manager
import time:      1260 |      92874 |                               astroid
import time:      1312 |      94186 |                             asttokens.util
import time:      1072 |      95258 |                           asttokens.asttokens
import time:       686 |      96715 |                         asttokens
import time:        31 |      96746 |                       asttokens.util
import time:       668 |        668 |                             pure_eval.utils
import time:       484 |       1152 |                           pure_eval.my_getattr_static
import time:       991 |       2143 |                         pure_eval.core
import time:       554 |        554 |                         pure_eval.version
import time:       962 |       3658 |                       pure_eval
import time:      1089 |       1089 |                       stack_data.utils
import time:      2048 |     106028 |                     stack_data.core
import time:       938 |        938 |                     stack_data.formatting
import time:       499 |        499 |                     stack_data.version
import time:       977 |     108440 |                   stack_data
import time:       740 |        740 |                       pygments
import time:       796 |        796 |                       pygments.formatters._mapping
import time:       456 |        456 |                       pygments.plugin
import time:      1168 |       1168 |                       pygments.util
import time:      1014 |       4172 |                     pygments.formatters
import time:       647 |        647 |                         pygments.styles._mapping
import time:       608 |       1254 |                       pygments.styles
import time:       662 |       1916 |                     pygments.formatter
import time:       465 |        465 |                     pygments.console
import time:       812 |        812 |                       pygments.token
import time:       685 |       1497 |                     pygments.style
import time:      1003 |       9051 |                   pygments.formatters.terminal256
import time:       516 |        516 |                     IPython.utils
import time:       942 |       1458 |                   IPython.utils.colorable
import time:       905 |        905 |                         IPython.utils.ipstruct
import time:       739 |       1644 |                       IPython.utils.coloransi
import time:       520 |       2163 |                     IPython.core.excolors
import time:       851 |        851 |                     IPython.utils.PyColorize
import time:       419 |        419 |                       IPython.utils.encoding
import time:       543 |        962 |                     IPython.utils.py3compat
import time:       893 |        893 |                       cmd
import time:      1611 |       1611 |                       bdb
import time:       703 |        703 |                         codeop
import time:       954 |       1657 |                       code
import time:       341 |        341 |                         readline
import time:      1084 |       1425 |                       rlcompleter
import time:      1685 |       7269 |                     pdb
import time:      1538 |      12781 |                   IPython.core.debugger
import time:       822 |        822 |                   IPython.core.display_trap
import time:       762 |        762 |                           shlex
import time:       473 |       1235 |                         IPython.utils._process_common
import time:       679 |       1913 |                       IPython.utils._process_win32
import time:       507 |       2420 |                     IPython.utils.process
import time:       641 |       3061 |                   IPython.utils.path
import time:       716 |        716 |                   IPython.utils.terminal
import time:      3522 |     139847 |                 IPython.core.ultratb
import time:       662 |        662 |                   IPython.utils._sysinfo
import time:       800 |       1462 |                 IPython.utils.sysinfo
import time:       900 |     142208 |               IPython.core.crashhandler
import time:       399 |        399 |                   IPython.utils.importstring
import time:       587 |        985 |                 IPython.paths
import time:      1060 |       2045 |               IPython.core.profiledir
import time:      1377 |     171453 |             IPython.core.application
import time:      1095 |       1095 |               IPython.terminal
import time:       592 |        592 |               IPython.core.compilerop
import time:       506 |        506 |                 IPython.core.error
import time:       454 |        454 |                   IPython.utils.docs
import time:       599 |       1053 |                 IPython.utils.decorators
import time:      1522 |       1522 |                 IPython.utils.text
import time:       823 |       3903 |               IPython.core.magic_arguments
import time:       648 |        648 |                 getopt
import time:       534 |        534 |                       IPython.core.display_functions
import time:       781 |        781 |                         mimetypes
import time:       510 |        510 |                           IPython.testing
import time:       673 |       1182 |                         IPython.testing.skipdoctest
import time:      1185 |       3147 |                       IPython.core.display
import time:       560 |        560 |                         IPython.lib
import time:      1181 |       1740 |                       IPython.lib.display
import time:       515 |       5934 |                     IPython.display
import time:       829 |        829 |                     IPython.utils.data
import time:      1009 |       7771 |                   IPython.core.page
import time:      1422 |       1422 |                   IPython.lib.pretty
import time:       879 |        879 |                   IPython.utils.openpy
import time:       583 |        583 |                   IPython.utils.dir2
import time:       580 |        580 |                   IPython.utils.wildcard
import time:      2885 |       2885 |                     pygments.lexers._mapping
import time:      1674 |       1674 |                     pygments.modeline
import time:       759 |       5317 |                   pygments.lexers
import time:       553 |        553 |                       pygments.filter
import time:       980 |        980 |                       pygments.filters
import time:       641 |        641 |                       pygments.regexopt
import time:      1176 |       3349 |                     pygments.lexer
import time:       686 |        686 |                     pygments.unistring
import time:      1651 |       5685 |                   pygments.lexers.python
import time:       534 |        534 |                     ctags
import time:      1185 |       1718 |                   pygments.formatters.html
import time:      4422 |      28373 |                 IPython.core.oinspect
import time:      1177 |       1177 |                   IPython.utils.tokenutil
import time:      2277 |       3454 |                 IPython.core.inputtransformer2
import time:      1735 |      34209 |               IPython.core.magic
import time:       257 |        257 |                 runpy
import time:       513 |        513 |                   cPickle
import time:      1221 |       1733 |                 pickleshare
import time:       791 |        791 |                 IPython.core.hooks
import time:       650 |        650 |                   IPython.core.autocall
import time:       625 |        625 |                   IPython.core.macro
import time:       809 |        809 |                   IPython.core.splitinput
import time:      4806 |       6889 |                 IPython.core.prefilter
import time:      1797 |       1797 |                 IPython.core.alias
import time:      1021 |       1021 |                 IPython.core.builtin_trap
import time:      1515 |       1515 |                 IPython.core.displayhook
import time:      1482 |       1482 |                 IPython.core.displaypub
import time:       971 |        971 |                 IPython.core.events
import time:      1034 |       1034 |                 IPython.core.extensions
import time:      1429 |       1429 |                   decorator
import time:       675 |        675 |                   IPython.utils.sentinel
import time:      5344 |       7447 |                 IPython.core.formatters
import time:      3056 |       3056 |                       _sqlite3
import time:       898 |       3954 |                     sqlite3.dbapi2
import time:       987 |       4940 |                   sqlite3
import time:      3219 |       8159 |                 IPython.core.history
import time:       946 |        946 |                 IPython.core.logger
import time:       967 |        967 |                 IPython.core.payload
import time:       750 |        750 |                 IPython.core.usage
import time:       701 |        701 |                   IPython.utils.capture
import time:       818 |       1519 |                 IPython.utils.io
import time:       520 |        520 |                 IPython.utils.strdispatch
import time:       526 |        526 |                 IPython.utils.syspathcontext
import time:       313 |        313 |                   docrepr
import time:        31 |        344 |                 docrepr.sphinxify
import time:       659 |        659 |                 IPython.core.async_helpers
import time:      4880 |      44197 |               IPython.core.interactiveshell
import time:      1017 |       1017 |                           prompt_toolkit.application.current
import time:       527 |        527 |                                 prompt_toolkit.eventloop.utils
import time:       809 |       1336 |                               prompt_toolkit.eventloop.async_generator
import time:       712 |        712 |                               prompt_toolkit.eventloop.inputhook
import time:       577 |       2624 |                             prompt_toolkit.eventloop
import time:       632 |       3256 |                           prompt_toolkit.application.run_in_terminal
import time:       765 |        765 |                                   prompt_toolkit.selection
import time:       810 |       1575 |                                 prompt_toolkit.clipboard.base
import time:       540 |        540 |                                 prompt_toolkit.clipboard.in_memory
import time:       727 |       2841 |                               prompt_toolkit.clipboard
import time:       734 |        734 |                                   prompt_toolkit.cache
import time:       640 |        640 |                                   prompt_toolkit.enums
import time:       740 |        740 |                                   prompt_toolkit.filters.base
import time:       814 |       2926 |                                 prompt_toolkit.filters.app
import time:       574 |        574 |                                 prompt_toolkit.filters.cli
import time:       471 |        471 |                                 prompt_toolkit.filters.utils
import time:       619 |       4589 |                               prompt_toolkit.filters
import time:      2188 |       9618 |                             prompt_toolkit.document
import time:      1096 |      10714 |                           prompt_toolkit.auto_suggest
import time:      4725 |       4725 |                                                 prompt_toolkit.keys
import time:      2911 |       7635 |                                               
prompt_toolkit.key_binding.key_bindings
import time:       822 |        822 |                                                       wcwidth.table_wide
import time:       943 |        943 |                                                       wcwidth.table_zero
import time:      1058 |       1058 |                                                       wcwidth.unicode_versions
import time:      1303 |       4125 |                                                     wcwidth.wcwidth
import time:      1149 |       5274 |                                                   wcwidth
