"Time","Math1","Vm1:Measured voltage","Gain1","C-Script:2","C-Script:1","Integrator"
1558500,7,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1558800,12,1039.6961207697666,56999.999980000001,0,0,0.8008569419895587
1559100,17,1039.6961207697666,56999.999980000001,0,0,0.8008569419895587
1559400,22,1039.6961207697666,56999.999980000001,0,0,0.8008569419895587
1559700,3,1039.6961207697666,59520.000050000002,0,0,0.8008569419895587
1560000,8,1039.6961207697666,59520.000050000002,0,0,0.8008569419895587
1560300,13,1039.6961207697666,59520.000050000002,0,0,0.8008569419895587
1560600,18,1039.6961207697666,56999.999980000001,0,0,0.8008569419895587
1560900,23,1039.6961207697666,56999.999980000001,0,0,0.8008569419895587
1561200,4,1039.6961207697666,56999.999980000001,0,0,0.8008569419895587
1561500,9,1039.6961207697666,59519.999980000001,0,0,0.8008569419895587
1561800,14,1039.6961207697666,59519.999980000001,0,0,0.8008569419895587
1562100,19,1039.6961207697666,59519.999980000001,0,0,0.8008569419895587
1562400,0,1039.6961207697666,57000.000050000002,0,0,0.8008569419895587
1562700,5,1039.6961207697666,57000.000050000002,0,0,0.8008569419895587
1563000,10,1039.6961207697666,57000.000050000002,0,0,0.8008569419895587
1563300,15,1039.6961207697666,59519.999980000001,0,0,0.8008569419895587
1563600,20,1039.6961207697666,59519.999980000001,0,0,0.8008569419895587
1563900,1,1039.6961207697666,59519.999980000001,0,0,0.8008569419895587
1564200,6,1039.6961207697666,57839.999980000001,0,0,0.8008569419895587
1564500,11,1039.6961207697666,57839.999980000001,0,0,0.8008569419895587
1564800,16,1039.6961207697666,57839.999980000001,0,0,0.8008569419895587
1565100,21,1039.6961207697666,59520.000050000002,0,0,0.8008569419895587
1565400,2,1039.6961207697666,59520.000050000002,0,0,0.8008569419895587
1565700,7,1039.6961207697666,59520.000050000002,0,0,0.8008569419895587
1566000,12,1039.6961207697666,61199.999980000001,0,0,0.8008569419895587
1566300,17,1039.6961207697666,61199.999980000001,0,0,0.8008569419895587
1566600,22,1039.6961207697666,61199.999980000001,0,0,0.8008569419895587
1566900,3,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1567200,8,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1567500,13,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1567800,18,1039.6961207697666,58680.000050000002,0,0,0.8008569419895587
1568100,23,1039.6961207697666,58680.000050000002,0,0,0.8008569419895587
1568400,4,1039.6961207697666,58680.000050000002,0,0,0.8008569419895587
1568700,9,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1569000,14,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1569300,19,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1569600,0,1039.6961207697666,57839.999980000001,0,0,0.8008569419895587
1569900,5,1039.6961207697666,57839.999980000001,0,0,0.8008569419895587
1570200,10,1039.6961207697666,57839.999980000001,0,0,0.8008569419895587
1570500,15,1039.6961207697666,56160.000050000002,0,0,0.8008569419895587
1570800,20,1039.6961207697666,56160.000050000002,0,0,0.8008569419895587
1571100,1,1039.6961207697666,56160.000050000002,0,0,0.8008569419895587
1571400,6,1039.6961207697666,57839.999980000001,0,0,0.8008569419895587
1571700,11,1039.6961207697666,57839.999980000001,0,0,0.8008569419895587
1572000,16,1039.6961207697666,57839.999980000001,0,0,0.8008569419895587
1572300,21,1039.6961207697666,56159.999980000001,0,0,0.8008569419895587
1572600,2,1039.6961207697666,56159.999980000001,0,0,0.8008569419895587
1572900,7,1039.6961207697666,56159.999980000001,0,0,0.8008569419895587
1573200,12,1039.6961207697666,61200.000050000002,0,0,0.8008569419895587
1573500,17,1039.6961207697666,61200.000050000002,0,0,0.8008569419895587
1573800,22,1039.6961207697666,61200.000050000002,0,0,0.8008569419895587
1574100,3,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1574400,8,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1574700,13,1039.6961207697666,58679.999980000001,0,0,0.8008569419895587
1575000,18,1039.6961207697666,67079.999979999993,0,0,0.8008569419895587
1575300,23,1039.6961207697666,67079.999979999993,0,0,0.8008569419895587
1575600,4,1039.6961207697666,67079.999979999993,0,0,0.8008569419895587
1575900,9,1039.6961207697666,69600.000039999999,0,0,0.8008569419895587
1576200,14,1039.6961207697666,69600.000039999999,0,0,0.8008569419895587
1576500,19,1039.6961207697666,69600.000039999999,0,0,0.8008569419895587
1576800,0,1039.6961207697666,88919.999979999993,0,0,0.8008569419895587
1577100,5,1039.6961207697666,88919.999979999993,0,0,0.8008569419895587
1577400,10,1039.6961207697666,88919.999979999993,0,0,0.8008569419895587
1577700,15,1039.6961207697666,124200,0,0,0.8008569419895587
1578000,20,1039.6961207697666,124200,0,0,0.8008569419895587
1578300,1,1039.6961207697666,124200,0,0,0.8008569419895587
1578600,6,1039.6961207697666,151080,0,0,0.8008569419895587
1578900,11,1039.6961207697666,151080,0,0,0.8008569419895587
1579200,16,1039.6961207697666,151080,0,0,0.8008569419895587
1579500,21,1039.6961207697666,158640,0,0,0.8008569419895587
1579800,2,1039.6961207697666,158640,0,0,0.8008569419895587
1580100,7,1039.6961207697666,158640,0,0,0.8008569419895587
1580400,12,1039.6961207697666,156120,0,0,0.8008569419895587
1580700,17,1039.6961207697666,156120,0,0,0.8008569419895587
1581000,22,1039.6961207697666,156120,0,0,0.8008569419895587
1581300,3,1039.6961207697666,156960,0,0,0.8008569419895587
1581600,8,1039.6961207697666,156960,0,0,0.8008569419895587
1581900,13,1039.6961207697666,156960,0,0,0.8008569419895587
1582200,18,1039.6961207697666,137640,0,0,0.8008569419895587
1582500,23,1039.6961207697666,137640,0,0,0.8008569419895587
1582800,4,1039.6961207697666,137640,0,0,0.8008569419895587
1583100,9,1039.6961207697666,159480,0,0,0.8008569419895587
1583400,14,1039.6961207697666,159480,0,0,0.8008569419895587
1583700,19,1039.6961207697666,159480,0,0,0.8008569419895587
1584000,0,1039.6961207697666,162000,0,0,0.8008569419895587
1584300,5,1039.6961207697666,162000,0,0,0.8008569419895587
1584600,10,1039.6961207697666,162000,0,0,0.8008569419895587
1584900,15,1039.6961207697666,161160,0,0,0.8008569419895587
1585200,20,1039.6961207697666,161160,0,0,0.8008569419895587
1585500,1,1039.6961207697666,161160,0,0,0.8008569419895587
1585800,6,1039.6961207697666,160320,0,0,0.8008569419895587
1586100,11,1039.6961207697666,160320,0,0,0.8008569419895587
1586400,16,1039.6961207697666,160320,0,0,0.8008569419895587
1586700,21,1039.6961207697666,161160,0,0,0.8008569419895587
1587000,2,1039.6961207697666,161160,0,0,0.8008569419895587
1587300,7,1039.6961207697666,161160,0,0,0.8008569419895587
1587600,12,1039.6961207697666,162000,0,0,0.8008569419895587
1587900,17,1039.6961207697666,162000,0,0,0.8008569419895587
1588200,22,1039.6961207697666,162000,0,0,0.8008569419895587
1588500,3,1039.6961207697666,159480,0,0,0.8008569419895587
1588800,8,1039.6961207697666,159480,0,0,0.8008569419895587
1589100,13,1039.6961207697666,159480,0,0,0.8008569419895587
1589400,18,1039.6961207697666,162000,0,0,0.8008569419895587
1589700,23,1039.6961207697666,162000,0,0,0.8008569419895587
1590000,4,1039.6961207697666,162000,0,0,0.8008569419895587
1590300,9,1039.6961207697666,158640,0,0,0.8008569419895587
1590600,14,1039.6961207697666,158640,0,0,0.8008569419895587
1590900,19,1039.6961207697666,158640,0,0,0.8008569419895587
1591200,0,1039.6961207697666,161160,0,0,0.8008569419895587
1591500,5,1039.6961207697666,161160,0,0,0.8008569419895587
1591800,10,1039.6961207697666,161160,0,0,0.8008569419895587
1592100,15,1039.6961207697666,160320,0,0,0.8008569419895587
1592400,20,1039.6961207697666,160320,0,0,0.8008569419895587
1592700,1,1039.6961207697666,160320,0,0,0.8008569419895587
1593000,6,1039.6961207697666,161160,0,0,0.8008569419895587
1593300,11,1039.6961207697666,161160,0,0,0.8008569419895587
1593600,16,1039.6961207697666,161160,0,0,0.8008569419895587
1593900,21,1039.6961207697666,157800,0,0,0.8008569419895587
1594200,2,1039.6961207697666,157800,0,0,0.8008569419895587
1594500,7,1039.6961207697666,157800,0,0,0.8008569419895587
1594800,12,1039.6961207697666,159480,0,0,0.8008569419895587
1595100,17,1039.6961207697666,159480,0,0,0.8008569419895587
1595400,22,1039.6961207697666,159480,0,0,0.8008569419895587
1595700,3,1039.6961207697666,160320,0,0,0.8008569419895587
1596000,8,1039.6961207697666,160320,0,0,0.8008569419895587
1596300,13,1039.6961207697666,160320,0,0,0.8008569419895587
1596600,18,1039.6961207697666,161160,0,0,0.8008569419895587
1596900,23,1039.6961207697666,161160,0,0,0.8008569419895587
1597200,4,1039.6961207697666,161160,0,0,0.8008569419895587
1597500,9,1039.6961207697666,161160,0,0,0.8008569419895587
1597800,14,1039.6961207697666,161160,0,0,0.8008569419895587
1598100,19,1039.6961207697666,161160,0,0,0.8008569419895587
1598400,0,1039.6961207697666,162000,0,0,0.8008569419895587
1598700,5,1039.6961207697666,162000,0,0,0.8008569419895587
1599000,10,1039.6961207697666,162000,0,0,0.8008569419895587
1599300,15,1039.6961207697666,162000,0,0,0.8008569419895587
1599600,20,1039.6961207697666,162000,0,0,0.8008569419895587
1599900,1,1039.6961207697666,162000,0,0,0.8008569419895587
1600200,6,1039.6961207697666,161160,0,0,0.8008569419895587
1600500,11,1039.6961207697666,161160,0,0,0.8008569419895587
1600800,16,1039.6961207697666,161160,0,0,0.8008569419895587
1601100,21,1039.6961207697666,162000,0,0,0.8008569419895587
1601400,2,1039.6961207697666,162000,0,0,0.8008569419895587
1601700,7,1039.6961207697666,162000,0,0,0.8008569419895587
1602000,12,1039.6961207697666,162000,0,0,0.8008569419895587
1602300,17,1039.6961207697666,162000,0,0,0.8008569419895587
1602600,22,1039.6961207697666,162000,0,0,0.8008569419895587
1602900,3,1039.6961207697666,162000,0,0,0.8008569419895587
1603200,8,1039.6961207697666,162000,0,0,0.8008569419895587
1603500,13,1039.6961207697666,162000,0,0,0.8008569419895587
1603800,18,1039.6961207697666,160320,0,0,0.8008569419895587
1604100,23,1039.6961207697666,160320,0,0,0.8008569419895587
1604400,4,1039.6961207697666,160320,0,0,0.8008569419895587
1604700,9,1039.6961207697666,162000,0,0,0.8008569419895587
1605000,14,1039.6961207697666,162000,0,0,0.8008569419895587
1605300,19,1039.6961207697666,162000,0,0,0.8008569419895587
1605600,0,1039.6961207697666,156960,0,0,0.8008569419895587
1605900,5,1039.6961207697666,156960,0,0,0.8008569419895587
1606200,10,1039.6961207697666,156960,0,0,0.8008569419895587
1606500,15,1039.6961207697666,162000,0,0,0.8008569419895587
1606800,20,1039.6961207697666,162000,0,0,0.8008569419895587
1607100,1,1039.6961207697666,162000,0,0,0.8008569419895587
1607400,6,1039.6961207697666,161160,0,0,0.8008569419895587
1607700,11,1039.6961207697666,161160,0,0,0.8008569419895587
1608000,16,1039.6961207697666,161160,0,0,0.8008569419895587
1608300,21,1039.6961207697666,162000,0,0,0.8008569419895587
1608600,2,1039.6961207697666,162000,0,0,0.8008569419895587
1608900,7,1039.6961207697666,162000,0,0,0.8008569419895587
1609200,12,1039.6961207697666,162000,0,0,0.8008569419895587
1609500,17,1039.6961207697666,162000,0,0,0.8008569419895587
1609800,22,1039.6961207697666,162000,0,0,0.8008569419895587
1610100,3,1039.6961207697666,156960,0,0,0.8008569419895587
1610400,8,1039.6961207697666,156960,0,0,0.8008569419895587
1610700,13,1039.6961207697666,156960,0,0,0.8008569419895587
1611000,18,1039.6961207697666,144360,0,0,0.8008569419895587
1611300,23,1039.6961207697666,144360,0,0,0.8008569419895587
1611600,4,1039.6961207697666,144360,0,0,0.8008569419895587
1611900,9,1039.6961207697666,131760,0,0,0.8008569419895587
1612200,14,1039.6961207697666,131760,0,0,0.8008569419895587
1612500,19,1039.6961207697666,131760,0,0,0.8008569419895587
1612800,0,1039.6961207697666,125880,0,0,0.8008569419895587
1613100,5,1039.6961207697666,125880,0,0,0.8008569419895587
1613400,10,1039.6961207697666,125880,0,0,0.8008569419895587
1613700,15,1039.6961207697666,88920.000029999996,0,0,0.8008569419895587
1614000,20,1039.6961207697666,88920.000029999996,0,0,0.8008569419895587
1614300,1,1039.6961207697666,88920.000029999996,0,0,0.8008569419895587
1614600,6,1039.6961207697666,78839.999979999993,0,0,0.8008569419895587
1614900,11,1039.6961207697666,78839.999979999993,0,0,0.8008569419895587
1615200,16,1039.6961207697666,78839.999979999993,0,0,0.8008569419895587
1615500,21,1039.6961207697666,70439.999979999993,0,0,0.8008569419895587
1615800,2,1039.6961207697666,70439.999979999993,0,0,0.8008569419895587
1616100,7,1039.6961207697666,70439.999979999993,0,0,0.8008569419895587
1616400,12,1039.6961207697666,64560.000050000002,0,0,0.8008569419895587
1616700,17,1039.6961207697666,64560.000050000002,0,0,0.8008569419895587
1617000,22,1039.6961207697666,64560.000050000002,0,0,0.8008569419895587
1617300,3,1039.6961207697666,60359.999980000001,0,0,0.8008569419895587
1617600,8,1039.6961207697666,60359.999980000001,0,0,0.8008569419895587
1617900,13,1039.6961207697666,60359.999980000001,0,0,0.8008569419895587
1618200,18,1039.6961207697666,59519.999980000001,0,0,0.8008569419895587
1618500,23,1039.6961207697666,59519.999980000001,0,0,0.8008569419895587
1618800,4,1039.6961207697666,59519.999980000001,0,0,0.8008569419895587
1619100,9,1039.6961207697666,-103320,-1,-124.21898651123047,0.8008569419895587
1619400,14,1029.5107080716577,-103320,-1,-125.44794464111328,0.76242207998683575
1619700,19,1022.3331185325064,-103320,-1,-126.32868957519531,0.72236617370085598
1620000,0,1015.6853922711315,-101640,-1,-125.08794403076172,0.68203015285166968
1620300,5,1009.8734112046137,-101640,-1,-125.80784606933594,0.64208643910590746
1620600,10,1003.9765089560092,-101640,-1,-126.54678344726563,0.60193233935005386
1620900,15,997.37131293716266,-104160,-1,-130.54315185546875,0.56153176943693028
1621200,20,990.44346072752376,-104160,-1,-131.45626831054688,0.51988149419269847
1621500,1,986.0203335477562,-104160,-1,-132.04595947265625,0.47792311312917468
1621800,6,983.82403873024862,-100800,-1,-128.07168579101563,0.43583386823964493
1622100,11,981.82019809642543,-100800,-1,-128.33306884765625,0.39497053379303293
1622400,16,979.82467869084792,-100800,-1,-128.59443664550781,0.35406770213715377
1622700,21,977.82509760434209,-101640,-1,-129.93121337890625,0.31308142909530101
1623000,2,970.85055701795977,-101640,-1,-130.8646240234375,0.27163207968795217
1623300,7,961.54169811629788,-101640,-1,-132.13156127929688,0.22980635795484552
1623600,12,956.74393985330983,-102480,0,0,0.19464171038895828
1623900,17,956.74393985330983,-102480,0,0,0.19464171038895828
1624200,22,956.74393985330983,-102480,0,0,0.19464171038895828
1624500,3,956.74393985330983,-101640,0,0,0.19464171038895828
1624800,8,956.74393985330983,-101640,0,0,0.19464171038895828
1625100,13,956.74393985330983,-101640,0,0,0.19464171038895828
1625400,18,956.74393985330983,-103320,0,0,0.19464171038895828
1625700,23,956.74393985330983,-103320,0,0,0.19464171038895828
1626000,4,956.74393985330983,-103320,0,0,0.19464171038895828
1626300,9,956.74393985330983,-100800,0,0,0.19464171038895828
1626600,14,956.74393985330983,-100800,0,0,0.19464171038895828
1626900,19,956.74393985330983,-100800,0,0,0.19464171038895828
1627200,0,956.74393985330983,-98279.999949999998,0,0,0.19464171038895828
1627500,5,956.74393985330983,-98279.999949999998,0,0,0.19464171038895828
1627800,10,956.74393985330983,-98279.999949999998,0,0,0.19464171038895828
1628100,15,956.74393985330983,-103320,0,0,0.19464171038895828
1628400,20,956.74393985330983,-103320,0,0,0.19464171038895828
1628700,1,956.74393985330983,-103320,0,0,0.19464171038895828
1629000,6,956.74393985330983,-100800,0,0,0.19464171038895828
1629300,11,956.74393985330983,-100800,0,0,0.19464171038895828
1629600,16,956.74393985330983,-100800,0,0,0.19464171038895828
1629900,21,956.74393985330983,59520.000050000002,1,49.768802642822266,0.19464171038895828
1630200,2,961.84875006589687,59520.000050000002,1,49.504665374755859,0.20992286358202109
1630500,7,965.33615835858768,59520.000050000002,1,49.325820922851563,0.22566850505112288
1630800,12,968.81103458978203,61199.999980000001,1,50.536170959472656,0.24135741305987762
1631100,17,972.40369465467973,61199.999980000001,1,50.349460601806641,0.25741568661013609
1631400,22,975.95055866595749,61199.999980000001,1,50.166477203369141,0.2734298988644453
1631700,3,979.48460098339842,60359.999980000001,1,49.299396514892578,0.28938606545311302
1632000,8,982.06337555140101,60359.999980000001,1,49.169940948486328,0.30507526362762705
1632300,13,982.82355817356461,60359.999980000001,1,49.131912231445313,0.32073078742793404
1632600,18,983.58315438023794,61200.000050000002,1,49.777183532714844,0.33637420923044764
1632900,23,984.37009475722584,61200.000050000002,1,49.737392425537109,0.35221555781536967
1633200,4,985.13903878826977,61200.000050000002,1,49.698570251464844,0.3680517137898715
1633500,9,985.90738456520819,60359.999980000001,1,48.978229522705078,0.38387551611409881
1633800,14,986.64726953394222,60359.999980000001,1,48.941501617431641,0.39947748256431753
1634100,19,987.45476804156442,60359.999980000001,1,48.901481628417969,0.41506002378374618
1634400,0,988.26335644579001,61199.999980000001,1,49.541450500488281,0.43062981459729044
1634700,5,989.09978704590389,61199.999980000001,1,49.499557495117188,0.44639587515034373
1635000,10,989.9182510022099,61199.999980000001,1,49.458629608154297,0.46215603819064466
1635300,15,990.73604024861277,61200.000050000002,1,49.417804718017578,0.47790317835678142
1635600,20,991.55315667239097,61200.000050000002,1,49.377079010009766,0.49363732812787964
1635900,1,993.41450913751407,61200.000050000002,1,49.284561157226563,0.50935560022301707
1636200,6,995.97985364979104,61199.999980000001,1,49.157619476318359,0.52503722509146156
1636500,11,998.53862005838255,61199.999980000001,1,49.031654357910156,0.5406785349813189
1636800,16,1001.0908585802969,61199.999980000001,1,48.906650543212891,0.55627983888976196
1637100,21,1003.6366187957249,61199.999980000001,1,48.782596588134766,0.5718414419261878
1637400,2,1006.1759498729382,61199.999980000001,1,48.659481048583984,0.58736364547420894
1637700,7,1008.6593099524476,61199.999980000001,1,48.539680480957031,0.60284674731314447
1638000,12,1010.9175490842844,61200.000050000002,1,48.431247711181641,0.61829330701682439
1638300,17,1013.1707693210252,61200.000050000002,1,48.323543548583984,0.63370541531762636
1638600,22,1015.4189992745504,61200.000050000002,1,48.216548919677734,0.6490833042671641
1638900,3,1017.6622716859193,60359.999980000001,1,47.449928283691406,0.66442720024737567
1639200,8,1019.8538478539114,60359.999980000001,1,47.34796142578125,0.67953455492298598
1639500,13,1022.0568093543728,60359.999980000001,1,47.245906829833984,0.69460231207661649
1639800,18,1024.5653379946041,61199.999980000001,1,47.786117553710938,0.70963671875635304
1640100,23,1027.2936510091881,61199.999980000001,1,47.659206390380859,0.72483404790102046
1640400,4,1029.9990163969196,61199.999980000001,1,47.534027099609375,0.73999822440287988
1640700,9,1032.697306650716,60360.000050000002,1,46.759101867675781,0.75512264766924342
1641000,14,1035.3360640151279,60360.000050000002,1,46.639926910400391,0.77000786217140083
1641300,19,1037.9837364111872,60360.000050000002,1,46.520961761474609,0.78484813957513855
1641600,0,1040.6246834786102,61199.999980000001,1,47.048664093017578,0.79965063322575292
1641900,5,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1642200,10,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1642500,15,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1642800,20,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1643100,1,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1643400,6,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1643700,11,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1644000,16,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1644300,21,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1644600,2,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1644900,7,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1645200,12,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1645500,17,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1645800,22,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1646100,3,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1646400,8,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1646700,13,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1647000,18,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1647300,23,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1647600,4,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1647900,9,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1648200,14,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1648500,19,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1648800,0,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1649100,5,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1649400,10,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1649700,15,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1650000,20,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1650300,1,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1650600,6,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1650900,11,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1651200,16,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1651500,21,1040.272003874079,61200.000050000002,0,0,0.80314038015098699
1651800,2,1040.272003874079,61200.000050000002,0,0,0.80314038015098699
1652100,7,1040.272003874079,61200.000050000002,0,0,0.80314038015098699
1652400,12,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1652700,17,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1653000,22,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1653300,3,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1653600,8,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1653900,13,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1654200,18,1040.272003874079,61200.000050000002,0,0,0.80314038015098699
1654500,23,1040.272003874079,61200.000050000002,0,0,0.80314038015098699
1654800,4,1040.272003874079,61200.000050000002,0,0,0.80314038015098699
1655100,9,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1655400,14,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1655700,19,1040.272003874079,60359.999980000001,0,0,0.80314038015098699
1656000,0,1040.272003874079,62039.999980000001,0,0,0.80314038015098699
1656300,5,1040.272003874079,62039.999980000001,0,0,0.80314038015098699
1656600,10,1040.272003874079,62039.999980000001,0,0,0.80314038015098699
1656900,15,1040.272003874079,61200.000050000002,0,0,0.80314038015098699
1657200,20,1040.272003874079,61200.000050000002,0,0,0.80314038015098699
1657500,1,1040.272003874079,61200.000050000002,0,0,0.80314038015098699
1657800,6,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1658100,11,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1658400,16,1040.272003874079,61199.999980000001,0,0,0.80314038015098699
1658700,21,1040.272003874079,62039.999980000001,0,0,0.80314038015098699
1659000,2,1040.272003874079,62039.999980000001,0,0,0.80314038015098699
1659300,7,1040.272003874079,62039.999980000001,0,0,0.80314038015098699
1659600,12,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1659900,17,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1660200,22,1040.272003874079,60360.000050000002,0,0,0.80314038015098699
1660500,3,1040.272003874079,64559.999980000001,0,0,0.80314038015098699
1660800,8,1040.272003874079,64559.999980000001,0,0,0.80314038015098699
1661100,13,1040.272003874079,64559.999980000001,0,0,0.80314038015098699
1661400,18,1040.272003874079,65399.999980000001,0,0,0.80314038015098699
1661700,23,1040.272003874079,65399.999980000001,0,0,0.80314038015098699
1662000,4,1040.272003874079,65399.999980000001,0,0,0.80314038015098699
1662300,9,1040.272003874079,71280.000039999999,0,0,0.80314038015098699
1662600,14,1040.272003874079,71280.000039999999,0,0,0.80314038015098699
1662900,19,1040.272003874079,71280.000039999999,0,0,0.80314038015098699
1663200,0,1040.272003874079,82199.999979999993,0,0,0.80314038015098699
1663500,5,1040.272003874079,82199.999979999993,0,0,0.80314038015098699
1663800,10,1040.272003874079,82199.999979999993,0,0,0.80314038015098699
1664100,15,1040.272003874079,97319.999979999993,0,0,0.80314038015098699
1664400,20,1040.272003874079,97319.999979999993,0,0,0.80314038015098699
1664700,1,1040.272003874079,97319.999979999993,0,0,0.80314038015098699
1665000,6,1040.272003874079,102360,0,0,0.80314038015098699
1665300,11,1040.272003874079,102360,0,0,0.80314038015098699
1665600,16,1040.272003874079,102360,0,0,0.80314038015098699
1665900,21,1040.272003874079,98999.999989999997,0,0,0.80314038015098699
1666200,2,1040.272003874079,98999.999989999997,0,0,0.80314038015098699
1666500,7,1040.272003874079,98999.999989999997,0,0,0.80314038015098699
1666800,12,1040.272003874079,106560,0,0,0.80314038015098699
1667100,17,1040.272003874079,106560,0,0,0.80314038015098699
1667400,22,1040.272003874079,106560,0,0,0.80314038015098699
1667700,3,1040.272003874079,118320,0,0,0.80314038015098699
1668000,8,1040.272003874079,118320,0,0,0.80314038015098699
1668300,13,1040.272003874079,118320,0,0,0.80314038015098699
1668600,18,1040.272003874079,98159.999989999997,0,0,0.80314038015098699
1668900,23,1040.272003874079,98159.999989999997,0,0,0.80314038015098699
1669200,4,1040.272003874079,98159.999989999997,0,0,0.80314038015098699
1669500,9,1040.272003874079,116640,0,0,0.80314038015098699
1669800,14,1040.272003874079,116640,0,0,0.80314038015098699
1670100,19,1040.272003874079,116640,0,0,0.80314038015098699
1670400,0,1040.272003874079,107400,0,0,0.80314038015098699
1670700,5,1040.272003874079,107400,0,0,0.80314038015098699
1671000,10,1040.272003874079,107400,0,0,0.80314038015098699
1671300,15,1040.272003874079,115800,0,0,0.80314038015098699
1671600,20,1040.272003874079,115800,0,0,0.80314038015098699
1671900,1,1040.272003874079,115800,0,0,0.80314038015098699
1672200,6,1040.272003874079,128400,0,0,0.80314038015098699
1672500,11,1040.272003874079,128400,0,0,0.80314038015098699
1672800,16,1040.272003874079,128400,0,0,0.80314038015098699
1673100,21,1040.272003874079,132600,0,0,0.80314038015098699
1673400,2,1040.272003874079,132600,0,0,0.80314038015098699
1673700,7,1040.272003874079,132600,0,0,0.80314038015098699
1674000,12,1040.272003874079,120840,0,0,0.80314038015098699
1674300,17,1040.272003874079,120840,0,0,0.80314038015098699
1674600,22,1040.272003874079,120840,0,0,0.80314038015098699
1674900,3,1040.272003874079,126720,0,0,0.80314038015098699
1675200,8,1040.272003874079,126720,0,0,0.80314038015098699
1675500,13,1040.272003874079,126720,0,0,0.80314038015098699
1675800,18,1040.272003874079,158640,0,0,0.80314038015098699
1676100,23,1040.272003874079,158640,0,0,0.80314038015098699
1676400,4,1040.272003874079,158640,0,0,0.80314038015098699
1676700,9,1040.272003874079,162000,0,0,0.80314038015098699
1677000,14,1040.272003874079,162000,0,0,0.80314038015098699
1677300,19,1040.272003874079,162000,0,0,0.80314038015098699
1677600,0,1040.272003874079,161160,0,0,0.80314038015098699
1677900,5,1040.272003874079,161160,0,0,0.80314038015098699
1678200,10,1040.272003874079,161160,0,0,0.80314038015098699
1678500,15,1040.272003874079,162000,0,0,0.80314038015098699
1678800,20,1040.272003874079,162000,0,0,0.80314038015098699
1679100,1,1040.272003874079,162000,0,0,0.80314038015098699
1679400,6,1040.272003874079,162000,0,0,0.80314038015098699
1679700,11,1040.272003874079,162000,0,0,0.80314038015098699
1680000,16,1040.272003874079,162000,0,0,0.80314038015098699
1680300,21,1040.272003874079,162000,0,0,0.80314038015098699
1680600,2,1040.272003874079,162000,0,0,0.80314038015098699
1680900,7,1040.272003874079,162000,0,0,0.80314038015098699
