"Time","Math1","Vm1:Measured voltage","Gain1","C-Script:2","C-Script:1","Integrator"
1164900,23,1024.2659378883779,21003.954135771477,1,16.405078887939453,0.70929054936861613
1165200,4,1024.8551128384543,72895.592463025911,1,56.902168273925781,0.71444368182011986
1165500,9,1028.9891666528129,72674.702143008763,1,56.501819610595703,0.73139972973991207
1165800,14,1032.1218563943007,73284.961323446943,1,56.803340911865234,0.74866141842491152
1166100,19,1035.2867950927282,74070.339803136623,1,57.236576080322266,0.76600838895500478
1166400,0,1038.478972937736,75444.745306598474,1,58.119419097900391,0.78348620395429425
1166700,5,1041.8267824729978,77709.971916490904,0,0,0.80122870102811206
1167000,10,1040.4731165905016,24934.81503552321,0,0,0.80181967919423724
1167300,15,1040.4731165905016,62728.028655129492,0,0,0.80181967919423724
1167600,20,1040.4731165905016,67804.467642483694,0,0,0.80181967919423724
1167900,1,1040.4731165905016,82687.598554000419,0,0,0.80181967919423724
1168200,6,1040.4731165905016,69115.001893189648,0,0,0.80181967919423724
1168500,11,1040.4731165905016,35242.913503238342,0,0,0.80181967919423724
1168800,16,1040.4731165905016,24772.252984725186,0,0,0.80181967919423724
1169100,21,1040.4731165905016,24883.555390219703,0,0,0.80181967919423724
1169400,2,1040.4731165905016,33751.19902713356,0,0,0.80181967919423724
1169700,7,1040.4731165905016,78372.287729157702,0,0,0.80181967919423724
1170000,12,1040.4731165905016,55539.28791490681,0,0,0.80181967919423724
1170300,17,1040.4731165905016,78366.199228837402,0,0,0.80181967919423724
1170600,22,1040.4731165905016,60497.753573770759,0,0,0.80181967919423724
1170900,3,1040.4731165905016,78651.152132276358,0,0,0.80181967919423724
1171200,8,1040.4731165905016,75039.204805155794,0,0,0.80181967919423724
1171500,13,1040.4731165905016,75088.518606893005,0,0,0.80181967919423724
1171800,18,1040.4731165905016,18101.403715318698,0,0,0.80181967919423724
1172100,23,1040.4731165905016,15678.406145601703,0,0,0.80181967919423724
1172400,4,1040.4731165905016,70981.188299765461,0,0,0.80181967919423724
1172700,9,1040.4731165905016,67468.359072304447,0,0,0.80181967919423724
1173000,14,1040.4731165905016,35236.792773832974,0,0,0.80181967919423724
1173300,19,1040.4731165905016,25866.609524884567,0,0,0.80181967919423724
1173600,0,1040.4731165905016,25801.585189231188,0,0,0.80181967919423724
1173900,5,1040.4731165905016,62177.231533713573,0,0,0.80181967919423724
1174200,10,1040.4731165905016,75779.59767319035,0,0,0.80181967919423724
1174500,15,1040.4731165905016,73784.959724271132,0,0,0.80181967919423724
1174800,20,1040.4731165905016,34069.89818965712,0,0,0.80181967919423724
1175100,1,1040.4731165905016,70255.613510505806,0,0,0.80181967919423724
1175400,6,1040.4731165905016,71437.030425759673,0,0,0.80181967919423724
1175700,11,1040.4731165905016,71173.054863516823,0,0,0.80181967919423724
1176000,16,1040.4731165905016,64385.498954532683,0,0,0.80181967919423724
1176300,21,1040.4731165905016,27175.041217860635,0,0,0.80181967919423724
1176600,2,1040.4731165905016,27068.436219071231,0,0,0.80181967919423724
1176900,7,1040.4731165905016,19461.820317988109,0,0,0.80181967919423724
1177200,12,1040.4731165905016,28085.186635580001,0,0,0.80181967919423724
1177500,17,1040.4731165905016,12071.728822438461,0,0,0.80181967919423724
1177800,22,1040.4731165905016,12923.427184713266,0,0,0.80181967919423724
1178100,3,1040.4731165905016,14079.952103031084,0,0,0.80181967919423724
1178400,8,1040.4731165905016,28197.965631836014,0,0,0.80181967919423724
1178700,13,1040.4731165905016,13385.703290851636,0,0,0.80181967919423724
1179000,18,1040.4731165905016,8558.5895637997382,0,0,0.80181967919423724
1179300,23,1040.4731165905016,16376.158005246451,0,0,0.80181967919423724
1179600,4,1040.4731165905016,4486.2939171162288,0,0,0.80181967919423724
1179900,9,1040.4731165905016,6346.8608683629,0,0,0.80181967919423724
1180200,14,1040.4731165905016,11427.690247048811,0,0,0.80181967919423724
1180500,19,1040.4731165905016,25820.393764241366,0,0,0.80181967919423724
1180800,0,1040.4731165905016,40330.622687714778,0,0,0.80181967919423724
1181100,5,1040.4731165905016,13279.516297895232,0,0,0.80181967919423724
1181400,10,1040.4731165905016,5052.1329742249227,0,0,0.80181967919423724
1181700,15,1040.4731165905016,4123.2455234018871,0,0,0.80181967919423724
1182000,20,1040.4731165905016,30246.426034676093,0,0,0.80181967919423724
1182300,1,1040.4731165905016,29882.607886563001,0,0,0.80181967919423724
1182600,6,1040.4731165905016,25675.745400862732,0,0,0.80181967919423724
1182900,11,1040.4731165905016,24645.074186550723,0,0,0.80181967919423724
1183200,16,1040.4731165905016,20162.336074683128,0,0,0.80181967919423724
1183500,21,1040.4731165905016,23097.813973472512,0,0,0.80181967919423724
1183800,2,1040.4731165905016,21357.58359921247,0,0,0.80181967919423724
1184100,7,1040.4731165905016,22716.778224283633,0,0,0.80181967919423724
1184400,12,1040.4731165905016,16433.426747487647,0,0,0.80181967919423724
1184700,17,1040.4731165905016,17811.811526549067,0,0,0.80181967919423724
1185000,22,1040.4731165905016,15082.361482300039,0,0,0.80181967919423724
1185300,3,1040.4731165905016,11635.708037441516,0,0,0.80181967919423724
1185600,8,1040.4731165905016,7626.5613450224537,0,0,0.80181967919423724
1185900,13,1040.4731165905016,5687.9278213709304,0,0,0.80181967919423724
1186200,18,1040.4731165905016,4343.2133423966279,0,0,0.80181967919423724
1186500,23,1040.4731165905016,2107.9716447188875,0,0,0.80181967919423724
1186800,4,1040.4731165905016,1889.3767203192519,0,0,0.80181967919423724
1187100,9,1040.4731165905016,1409.94619643802,0,0,0.80181967919423724
1187400,14,1040.4731165905016,1265.730257122786,0,0,0.80181967919423724
1187700,19,1040.4731165905016,1166.2982132635482,0,0,0.80181967919423724
1188000,0,1040.4731165905016,1096.1964754387666,0,0,0.80181967919423724
1188300,5,1040.4731165905016,-76883.769733206733,-1,-92.366363525390625,0.80181967919423724
1188600,10,1032.9263144379865,-79547.997955628467,-1,-96.265335083007813,0.77441186816941765
1188900,15,1027.4668127691043,-81150.779822496872,-1,-98.726768493652344,0.74494709984379048
1189200,20,1021.899863618178,-80130.192012287269,-1,-98.016197204589844,0.71471402145896357
1189500,1,1016.8497636661156,-81537.032706523853,-1,-100.23239898681641,0.68466969843375824
1189800,6,1012.004917611897,-80744.619330574991,-1,-99.733482360839844,0.65398043858584587
1190100,11,1007.2503735497265,-79786.975945381302,-1,-99.015815734863281,0.6234180125656994
1190400,16,1002.5354064973083,-79269.223553983349,-1,-98.835945129394531,0.59307355814298857
1190700,21,997.81568994981035,-80509.788810155398,-1,-100.85753631591797,0.56278927255784716
1191000,2,992.94465418053937,-80308.057416990618,-1,-101.09835052490234,0.53190542576871314
1191300,7,988.10625314354229,-79265.972631170356,-1,-100.27510833740234,0.50093005576649019
1191600,12,986.44134697019706,-78906.886204859315,-1,-99.98931884765625,0.47023178248444675
1191900,17,984.85774925289513,-79160,-1,-100.47135925292969,0.43963092364905049
1192200,22,983.24659124732818,-79000,-1,-100.43258666992188,0.40888987936897225
1192500,3,981.64945227664214,-77040,-1,-98.100189208984375,0.37815565267768975
1192800,8,980.14820860289717,-77040,-1,-98.250450134277344,0.34811354299676395
1193100,13,978.58078197485565,-76120,-1,-97.232650756835938,0.31804933269328656
1193400,18,975.22891308436397,-76680,-1,-98.284614562988281,0.28828087967336197
1193700,23,968.92851044279462,-76120,-1,-98.201255798339844,0.25815955164828647
1194000,4,962.66782476383241,-75760,-1,-98.372459411621094,0.22804954886234896
1194300,9,956.17025979547191,-73120,0,0,0.19788891875223252
1194600,14,958.42683111333326,-75080,0,0,0.19688086895299126
1194900,19,958.42683111333326,-76480,0,0,0.19688086895299126
1195200,0,958.42683111333326,-75440,0,0,0.19688086895299126
1195500,5,958.42683111333326,-74160,0,0,0.19688086895299126
1195800,10,958.42683111333326,-87560,0,0,0.19688086895299126
1196100,15,958.42683111333326,-61160,0,0,0.19688086895299126
1196400,20,958.42683111333326,-72760,0,0,0.19688086895299126
1196700,1,958.42683111333326,-74000,0,0,0.19688086895299126
1197000,6,958.42683111333326,-73640,0,0,0.19688086895299126
1197300,11,958.42683111333326,-71480,0,0,0.19688086895299126
1197600,16,958.42683111333326,-73640,0,0,0.19688086895299126
1197900,21,958.42683111333326,-72920,0,0,0.19688086895299126
1198200,2,958.42683111333326,-71320,0,0,0.19688086895299126
1198500,7,958.42683111333326,-71480,0,0,0.19688086895299126
1198800,12,958.42683111333326,0,0,0,0.19688086895299126
1199100,17,958.42683111333326,0,0,0,0.19688086895299126
1199400,22,958.42683111333326,0,0,0,0.19688086895299126
1199700,3,958.42683111333326,0,0,0,0.19688086895299126
1200000,8,958.42683111333326,0,0,0,0.19688086895299126
1200300,13,958.42683111333326,0,0,0,0.19688086895299126
1200600,18,958.42683111333326,0,0,0,0.19688086895299126
1200900,23,958.42683111333326,0,0,0,0.19688086895299126
1201200,4,958.42683111333326,0,0,0,0.19688086895299126
1201500,9,958.42683111333326,0,0,0,0.19688086895299126
1201800,14,958.42683111333326,0,0,0,0.19688086895299126
1202100,19,958.42683111333326,0,0,0,0.19688086895299126
1202400,0,958.42683111333326,0,0,0,0.19688086895299126
1202700,5,958.42683111333326,0,0,0,0.19688086895299126
1203000,10,958.42683111333326,0,0,0,0.19688086895299126
1203300,15,958.42683111333326,0,0,0,0.19688086895299126
1203600,20,958.42683111333326,0,0,0,0.19688086895299126
1203900,1,958.42683111333326,0,0,0,0.19688086895299126
1204200,6,958.42683111333326,0,0,0,0.19688086895299126
1204500,11,958.42683111333326,0,0,0,0.19688086895299126
1204800,16,958.42683111333326,0,0,0,0.19688086895299126
1205100,21,958.42683111333326,0,0,0,0.19688086895299126
1205400,2,958.42683111333326,0,0,0,0.19688086895299126
1205700,7,958.42683111333326,0,0,0,0.19688086895299126
1206000,12,958.42683111333326,0,0,0,0.19688086895299126
1206300,17,958.42683111333326,0,0,0,0.19688086895299126
1206600,22,958.42683111333326,0,0,0,0.19688086895299126
1206900,3,958.42683111333326,0,0,0,0.19688086895299126
1207200,8,958.42683111333326,0,0,0,0.19688086895299126
1207500,13,958.42683111333326,0,0,0,0.19688086895299126
1207800,18,958.42683111333326,0,0,0,0.19688086895299126
1208100,23,958.42683111333326,0,0,0,0.19688086895299126
1208400,4,958.42683111333326,0,0,0,0.19688086895299126
1208700,9,958.42683111333326,0,0,0,0.19688086895299126
1209000,14,958.42683111333326,0,0,0,0.19688086895299126
1209300,19,958.42683111333326,0,0,0,0.19688086895299126
1209600,0,958.42683111333326,0,0,0,0.19688086895299126
1209900,5,958.42683111333326,0,0,0,0.19688086895299126
1210200,10,958.42683111333326,0,0,0,0.19688086895299126
1210500,15,958.42683111333326,0,0,0,0.19688086895299126
1210800,20,958.42683111333326,0,0,0,0.19688086895299126
1211100,1,958.42683111333326,0,0,0,0.19688086895299126
1211400,6,958.42683111333326,0,0,0,0.19688086895299126
1211700,11,958.42683111333326,0,0,0,0.19688086895299126
1212000,16,958.42683111333326,0,0,0,0.19688086895299126
1212300,21,958.42683111333326,0,0,0,0.19688086895299126
1212600,2,958.42683111333326,0,0,0,0.19688086895299126
1212900,7,958.42683111333326,0,0,0,0.19688086895299126
1213200,12,958.42683111333326,0,0,0,0.19688086895299126
1213500,17,958.42683111333326,0,0,0,0.19688086895299126
1213800,22,958.42683111333326,0,0,0,0.19688086895299126
1214100,3,958.42683111333326,0,0,0,0.19688086895299126
1214400,8,958.42683111333326,0,0,0,0.19688086895299126
1214700,13,958.42683111333326,0,0,0,0.19688086895299126
1215000,18,958.42683111333326,0,0,0,0.19688086895299126
1215300,23,958.42683111333326,0,0,0,0.19688086895299126
1215600,4,958.42683111333326,0,0,0,0.19688086895299126
1215900,9,958.42683111333326,0,0,0,0.19688086895299126
1216200,14,958.42683111333326,0,0,0,0.19688086895299126
1216500,19,958.42683111333326,0,0,0,0.19688086895299126
1216800,0,958.42683111333326,0,0,0,0.19688086895299126
1217100,5,958.42683111333326,0,0,0,0.19688086895299126
1217400,10,958.42683111333326,0,0,0,0.19688086895299126
1217700,15,958.42683111333326,0,0,0,0.19688086895299126
1218000,20,958.42683111333326,0,0,0,0.19688086895299126
1218300,1,958.42683111333326,0,0,0,0.19688086895299126
1218600,6,958.42683111333326,0,0,0,0.19688086895299126
1218900,11,958.42683111333326,0,0,0,0.19688086895299126
1219200,16,958.42683111333326,0,0,0,0.19688086895299126
1219500,21,958.42683111333326,0,0,0,0.19688086895299126
1219800,2,958.42683111333326,0,0,0,0.19688086895299126
1220100,7,958.42683111333326,0,0,0,0.19688086895299126
1220400,12,958.42683111333326,0,0,0,0.19688086895299126
1220700,17,958.42683111333326,0,0,0,0.19688086895299126
1221000,22,958.42683111333326,0,0,0,0.19688086895299126
1221300,3,958.42683111333326,0,0,0,0.19688086895299126
1221600,8,958.42683111333326,0,0,0,0.19688086895299126
1221900,13,958.42683111333326,0,0,0,0.19688086895299126
1222200,18,958.42683111333326,0,0,0,0.19688086895299126
1222500,23,958.42683111333326,0,0,0,0.19688086895299126
1222800,4,958.42683111333326,0,0,0,0.19688086895299126
1223100,9,958.42683111333326,0,0,0,0.19688086895299126
1223400,14,958.42683111333326,0,0,0,0.19688086895299126
1223700,19,958.42683111333326,0,0,0,0.19688086895299126
1224000,0,958.42683111333326,0,0,0,0.19688086895299126
1224300,5,958.42683111333326,0,0,0,0.19688086895299126
1224600,10,958.42683111333326,0,0,0,0.19688086895299126
1224900,15,958.42683111333326,0,0,0,0.19688086895299126
1225200,20,958.42683111333326,0,0,0,0.19688086895299126
1225500,1,958.42683111333326,0,0,0,0.19688086895299126
1225800,6,958.42683111333326,0,0,0,0.19688086895299126
1226100,11,958.42683111333326,0,0,0,0.19688086895299126
1226400,16,958.42683111333326,0,0,0,0.19688086895299126
1226700,21,958.42683111333326,0,0,0,0.19688086895299126
1227000,2,958.42683111333326,0,0,0,0.19688086895299126
1227300,7,958.42683111333326,0,0,0,0.19688086895299126
1227600,12,958.42683111333326,0,0,0,0.19688086895299126
1227900,17,958.42683111333326,91.212853117956968,1,0.076135478913784027,0.19688086895299126
1228200,22,958.43583288219565,91.468841132393308,1,0.076348431408405304,0.19690337620331694
1228500,3,958.44312248242193,91.426600992125742,1,0.0763125941157341,0.19692672254876822
1228800,8,958.4504029827533,94.076319656854622,1,0.078523680567741394,0.19695006047216893
1229100,13,958.45794572474904,88.536294716555787,1,0.073898948729038239,0.19697405167256241
1229400,18,958.46489121480158,93.416940838891819,1,0.077972128987312317,0.19699669824798102
1229700,23,958.47242382222294,92.099846285065169,1,0.076872192323207855,0.19702050179376415
1230000,4,958.47973343470994,91.646406151574695,1,0.076493144035339355,0.19704402169844112
1230300,9,958.48702333069798,90.622318038985384,1,0.075637809932231903,0.19706741833642114
1230600,14,958.4942207466629,92.45064668658209,1,0.077163241803646088,0.19709055825455549
1230900,19,958.50161803714911,90.523180460679455,1,0.075553908944129944,0.19711414040147446
1231200,0,958.50879024232893,91.68777248959978,1,0.07652534544467926,0.19713726234779788
1231500,5,958.51611402772403,88.119458980768741,1,0.073546566069126129,0.19716065506651551
1231800,10,958.52306345476745,91.330906637689836,1,0.076226361095905304,0.19718317709965205
1232100,15,958.53039769575685,91.329185815781884,1,0.076224341988563538,0.19720646096916236
1232400,20,958.53767054725586,87.953658130930208,1,0.073406539857387543,0.19722977155889268
1232700,1,958.54461028702565,125.44299262079791,1,0.10469454526901245,0.1972522491283048
1233000,6,958.5553135991795,263.53772335160772,1,0.21994577348232269,0.19728394732565457
1233300,11,958.57892931718402,358.30018812404398,1,0.29902616143226624,0.19735003475293328
1233600,16,958.60926491572388,484.52315541828995,1,0.40435507893562317,0.19744067447256591
1233900,21,958.65024903027438,528.70021961396287,1,0.44120383262634277,0.19756325693327306
1234200,2,958.69318640389793,624.10920263498781,1,0.52079993486404419,0.19769780614503288
1234500,7,958.74469343870828,790.18657443911684,1,0.65935099124908447,0.19785626034533965
1234800,12,958.81076471952429,959.74679805744654,1,0.80078107118606567,0.19805648253182573
1235100,17,958.89039530827506,1279.2289188810703,1,1.0672576427459717,0.19829992435343677
1235400,22,958.99830236310106,1565.0719718778712,1,1.305588960647583,0.19862357755331225
1235700,3,959.12830521969397,1856.3107236499425,1,1.5483314990997314,0.19902039623732995
1236000,8,959.28156693690926,1757.6991270007613,1,1.4658463001251221,0.1994913958637734
1236300,13,959.41954067445386,2400.8774028056273,1,2.0019416809082031,0.19994049051558727
1236600,18,959.56586372283994,3687.4124105938627,1,3.0742340087890625,0.2005472105353639
1236900,23,959.78699302095742,14004.54261395078,1,11.673043251037598,0.20147633701536971
1237200,4,960.73427496859699,6128.6673900413198,1,5.1033196449279785,0.20495686676626729
1237500,9,960.90223036830014,11787.876356264856,1,9.8140068054199219,0.20658441485657444
1237800,14,961.63863022601117,9306.4016170758041,1,7.742119312286377,0.20953667492990291
1238100,19,962.08163094435497,24343.053823339804,1,20.241987228393555,0.21192503815021813
1238400,0,963.66610486032084,27545.256545433764,1,22.867053985595703,0.21798335751210624
1238700,5,965.18237783646725,25775.169576067063,1,21.363979339599609,0.22494514328815124
1239000,10,966.50485690276503,25581.383570507161,1,21.174345016479492,0.23149037359161465
1239300,15,967.84647293617695,5787.4772048136801,1,4.7837977409362793,0.23796418405278238
1239600,20,967.76000629505882,6306.0735820115242,1,5.212923526763916,0.23959427216349882
1239900,1,968.10174550437978,8486.6975469158351,1,7.0130624771118164,0.24118388491410736
1240200,6,968.59069981327661,33718.119082643527,1,27.849218368530273,0.24330978584475821
1240500,11,970.85648241311446,31629.339606358895,1,26.063041687011719,0.2516049498540342
1240800,16,972.47110779137483,25212.302730625292,1,20.740814208984375,0.25958828619557417
1241100,21,973.66310441265125,32867.233390543144,1,27.005016326904297,0.26598248870831387
1241400,2,975.52851879615184,36192.991866480377,1,29.68072509765625,0.27417059942939515
1241700,7,977.47870479105222,36068.658492383722,1,29.519750595092773,0.28321273385094881
1242000,12,979.35123242264626,38101.906245659426,1,31.124202728271484,0.29223506333648575
1242300,17,981.09780351924701,38423.71748707816,1,31.331203460693359,0.30172907152538991
1242600,22,981.60219572842084,43399.879130292145,1,35.370643615722656,0.31130616283644991
1242900,3,982.26720587658826,44629.561302227041,1,36.348209381103516,0.32207858799511446
1243200,8,982.87002956456968,44381.677378887063,1,36.1241455078125,0.3331816318346581
1243500,13,983.43868763943431,44711.298712025033,1,36.37139892578125,0.34422871887147188
1243800,18,984.02322316512732,46746.730550070315,1,38.00457763671875,0.35534649375028721
1244100,23,984.66894227453167,46597.143146962611,1,37.858119964599609,0.36694904251207516
1244400,4,985.26715150297696,47147.822631401134,1,38.282268524169922,0.37852534511246194
1244700,9,985.88655569575133,47556.258928943833,1,38.589641571044922,0.39022537248369327
1245000,14,986.50789261610271,45466.992001430568,1,36.871063232421875,0.40202056444282835
1245300,19,987.05043405325716,47443.744923134698,1,38.452945709228516,0.41331153271433285
1245600,0,987.70192856237497,49055.578782004224,1,39.733104705810547,0.42505169142614457
1245900,5,988.36618318479486,51394.007098371076,1,41.599163055419922,0.43718624854416888
1246200,10,989.07497044311856,51831.27348409369,1,41.923030853271484,0.44988505582375726
1246500,15,989.74974706390753,52716.76258423226,1,42.610176086425781,0.46269893927361067
1246800,20,990.44463042071607,53836.383293365929,1,43.484615325927734,0.47571907461666679
1247100,1,991.1581785162432,54335.439540129184,1,43.856124877929688,0.48900451931308225
1247400,6,992.11537422217452,55571.157852088712,1,44.810237884521484,0.50240876535507828
1247700,11,994.2732683057435,41592.506778319694,1,33.465656280517578,0.51609123065510354
1248000,16,995.59331958605696,61801.763480637252,1,49.660247802734375,0.52643646092457153
1248300,21,998.35282671137998,68963.142017187725,1,55.26153564453125,0.54143987091817558
1248600,2,1001.1226160227824,56745.547698411217,1,45.345531463623047,0.55826307000077702
1248900,7,1003.0438106452569,15702.952401052151,1,12.524240493774414,0.57222165694090632
1249200,12,1002.8421301560701,11754.278957524677,1,9.3767738342285156,0.57638715120787054
1249500,17,1003.2124277418452,5230.1255813865373,1,4.1707024574279785,0.57928653771958549
1249800,22,1003.2843870924879,2260.5175430091058,1,1.8024939298629761,0.58061507884595653
1250100,3,1003.3125756704671,2004.9326353094393,1,1.5986505746841431,0.58119045730575991
1250400,8,1003.3838635370263,3749.9727538534016,1,2.989861011505127,0.58168141630491166
1250700,13,1003.560440373981,6712.7500030195715,1,5.3511476516723633,0.58258150933086839
1251000,18,1003.873306781409,8733.2857546639225,1,6.9596719741821289,0.58419367455594229
1251300,23,1004.244526026969,10951.14924700001,1,8.7238912582397461,0.58630531724449897
1251600,4,1004.7036723920733,13032.815604292042,1,10.377440452575684,0.5889547185542684
1251900,9,1005.2389713999946,16038.537911487096,1,12.763960838317871,0.59211073754824606
1252200,14,1005.9059256110356,19526.017630935472,1,15.52910041809082,0.59598873426680288
1252500,19,1006.7139363939999,20478.692861799333,1,16.27369499206543,0.60070797772453299
1252800,0,1007.5082321245934,63786.693603567852,1,50.649070739746094,0.60567554192835038
1253100,5,1010.7566100016828,79683.358905077053,1,63.068286895751953,0.62079064692671138
1253400,10,1014.0635555980599,77719.346903812286,1,61.313194274902344,0.63992411033184815
1253700,15,1016.9432586139135,78056.197035835765,1,61.404563903808594,0.65867127022586047
1254000,20,1019.8714936459962,74896.387666663984,1,58.749668121337891,0.67742722629488528
1254300,1,1022.6069341057735,38921.090854098489,1,30.448524475097656,0.69540189812058406
1254600,6,1023.5013139251822,74085.424875390992,1,57.907440185546875,0.70500045243154186
1254900,11,1027.3776325607341,28557.79826453856,1,22.237432479858398,0.72239990276297017
1255200,16,1027.7586577143434,81776.292998780875,1,63.654087066650391,0.72956351483248194
1255500,21,1032.2883095284649,79862.852645747029,1,61.891895294189453,0.74856834870705002
1255800,2,1035.6878716946969,78065.478027584672,1,60.300388336181641,0.76748846774121438
1256100,7,1039.0016397432496,77902.621518974411,1,59.982677459716797,0.78592210775636184
1256400,12,1040.3109885887973,75810.339335996192,0,0,0.80119610995691271
1256700,17,1040.3109885887973,11892.351569896869,0,0,0.80119610995691271
1257000,22,1040.3109885887973,7197.1969393383142,0,0,0.80119610995691271
1257300,3,1040.3109885887973,5164.0308841035803,0,0,0.80119610995691271
1257600,8,1040.3109885887973,2976.0230838486764,0,0,0.80119610995691271
1257900,13,1040.3109885887973,4778.8491692587295,0,0,0.80119610995691271
1258200,18,1040.3109885887973,7613.79410816979,0,0,0.80119610995691271
1258500,23,1040.3109885887973,12587.462066970158,0,0,0.80119610995691271
1258800,4,1040.3109885887973,20658.126148513787,0,0,0.80119610995691271
1259100,9,1040.3109885887973,23674.226945584734,0,0,0.80119610995691271
1259400,14,1040.3109885887973,27258.552541286772,0,0,0.80119610995691271
1259700,19,1040.3109885887973,68053.161821164831,0,0,0.80119610995691271
1260000,0,1040.3109885887973,18794.208972163771,0,0,0.80119610995691271
1260300,5,1040.3109885887973,64847.211712234304,0,0,0.80119610995691271
1260600,10,1040.3109885887973,67471.108336144767,0,0,0.80119610995691271
1260900,15,1040.3109885887973,65643.960091769637,0,0,0.80119610995691271
1261200,20,1040.3109885887973,63801.219809586539,0,0,0.80119610995691271
1261500,1,1040.3109885887973,64565.34561964796,0,0,0.80119610995691271
1261800,6,1040.3109885887973,65782.109252892653,0,0,0.80119610995691271
1262100,11,1040.3109885887973,66967.537120276727,0,0,0.80119610995691271
1262400,16,1040.3109885887973,23104.797602167022,0,0,0.80119610995691271
1262700,21,1040.3109885887973,66192.751776165111,0,0,0.80119610995691271
1263000,2,1040.3109885887973,63418.082808670224,0,0,0.80119610995691271
1263300,7,1040.3109885887973,60778.338844605751,0,0,0.80119610995691271
1263600,12,1040.3109885887973,59790.725754058643,0,0,0.80119610995691271
1263900,17,1040.3109885887973,56789.135283457152,0,0,0.80119610995691271
1264200,22,1040.3109885887973,55297.309847271543,0,0,0.80119610995691271
1264500,3,1040.3109885887973,51344.509175458115,0,0,0.80119610995691271
1264800,8,1040.3109885887973,53832.352630319336,0,0,0.80119610995691271
1265100,13,1040.3109885887973,54071.882570199297,0,0,0.80119610995691271
1265400,18,1040.3109885887973,46174.87813492,0,0,0.80119610995691271
1265700,23,1040.3109885887973,33833.405723863805,0,0,0.80119610995691271
1266000,4,1040.3109885887973,10624.922190904907,0,0,0.80119610995691271
1266300,9,1040.3109885887973,8584.9212052146158,0,0,0.80119610995691271
1266600,14,1040.3109885887973,7527.8810975647157,0,0,0.80119610995691271
1266900,19,1040.3109885887973,5652.3314981777257,0,0,0.80119610995691271
1267200,0,1040.3109885887973,4651.7290120884472,0,0,0.80119610995691271
1267500,5,1040.3109885887973,3990.2363635822894,0,0,0.80119610995691271
1267800,10,1040.3109885887973,8334.4712462759853,0,0,0.80119610995691271
1268100,15,1040.3109885887973,6197.3964514309819,0,0,0.80119610995691271
1268400,20,1040.3109885887973,24376.703911043202,0,0,0.80119610995691271
1268700,1,1040.3109885887973,28922.171862582214,0,0,0.80119610995691271
1269000,6,1040.3109885887973,3108.6252919883837,0,0,0.80119610995691271
1269300,11,1040.3109885887973,2356.9711866478965,0,0,0.80119610995691271
1269600,16,1040.3109885887973,2189.0630558640737,0,0,0.80119610995691271
1269900,21,1040.3109885887973,2409.9103490391985,0,0,0.80119610995691271
1270200,2,1040.3109885887973,20667.359474493649,0,0,0.80119610995691271
1270500,7,1040.3109885887973,2026.0263082064432,0,0,0.80119610995691271
1270800,12,1040.3109885887973,13606.257814643483,0,0,0.80119610995691271
1271100,17,1040.3109885887973,6600.643685053763,0,0,0.80119610995691271
1271400,22,1040.3109885887973,13517.219515388821,0,0,0.80119610995691271
1271700,3,1040.3109885887973,1996.2464793308895,0,0,0.80119610995691271
1272000,8,1040.3109885887973,3625.3880562706895,0,0,0.80119610995691271
1272300,13,1040.3109885887973,1770.3353862524773,0,0,0.80119610995691271
1272600,18,1040.3109885887973,2038.1968024891576,0,0,0.80119610995691271
1272900,23,1040.3109885887973,1953.4033705254524,0,0,0.80119610995691271
1273200,4,1040.3109885887973,1872.9049025815034,0,0,0.80119610995691271
1273500,9,1040.3109885887973,1874.7909179253713,0,0,0.80119610995691271
1273800,14,1040.3109885887973,1837.227040815683,0,0,0.80119610995691271
1274100,19,1040.3109885887973,1736.1056336904269,0,0,0.80119610995691271
1274400,0,1040.3109885887973,1634.5567639645224,0,0,0.80119610995691271
1274700,5,1040.3109885887973,-73443.11468480491,-1,-88.246589660644531,0.80119610995691271
1275000,10,1033.144794976027,-73979.506594804057,-1,-89.507667541503906,0.77501598195077237
1275300,15,1028.1270443609023,-75954.954490363772,-1,-92.346260070800781,0.7476006804444103
1275600,20,1022.9073917422106,-78376.375633990509,-1,-95.776481628417969,0.7193308141702095
1275900,1,1017.7415408603258,-78822.149826222929,-1,-96.810127258300781,0.69001351917191656
1276200,6,1013.0903453756507,-79383.254894350757,-1,-97.946914672851563,0.66036312499791106
1276500,11,1008.3808198020281,-79387.215979176137,-1,-98.409271240234375,0.63036506257137515
1276800,16,1003.6658059962912,-80628.297718910384,-1,-100.41725921630859,0.60021826580467563
1277100,21,998.81629259670103,-79228.052197775134,-1,-99.152435302734375,0.56946979147274301
1277400,2,994.10840462111651,-77467.277261239185,-1,-97.407981872558594,0.5390775557541958
1277700,7,989.49567884612452,-78709.023359246959,-1,-99.430732727050781,0.50921596300757144
1278000,12,986.90569707915063,-77627.29058707357,-1,-98.321563720703125,0.47878550508329326
1278300,17,985.37217435799027,-75640,-1,-95.953590393066406,0.44868650252276315
1278600,22,983.90593917974729,-77200,-1,-98.078483581542969,0.41930140160308915
1278900,3,982.29064378062571,-79320,-1,-100.93753814697266,0.3893089170623445
1279200,8,980.61128074291059,-77560,-1,-98.866905212402344,0.35844783453351198
1279500,13,979.09131593787004,-77560,-1,-99.0203857421875,0.32817338864377654
1279800,18,977.17981464825868,-77200,-1,-98.753578186035156,0.29787342136003619
